0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,0,0,0,-1.78814e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763332,25.8344,11.2554,4.95608,24.751,2.19673,0.043108,31.0382,0.223486,0,0,-5.58794e-08,1.39698e-08,-8.9407e-07,0,0,0,0,0,0,0,0,0,0,0,1.11759e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190836,0.79837,9.55838,1.19204,0.6,-8.41012,0.364915,5.13087,7.85077,0.997646,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706694,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,-4.47035e-07,5.58794e-08,-1.39698e-08,8.9407e-07,5.58794e-08,0,-1.78814e-06,0,0,0,0,0,-4.47035e-07,0,1.78814e-06,-1.11759e-07,0,0,0,0,0,0,0,0,3.57628e-06,-1.78814e-06,0,0,-8.9407e-07,0,0,-1.78814e-06,0,0,3.57628e-06,0,0,0,0.523504,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,4.47035e-07,0,0,0,-5.58794e-08,0,1.78814e-06,0,0,0,0,0,4.47035e-07,0,-1.78814e-06,0,0,0,0,0,0,0,0,0,-3.57628e-06,1.78814e-06,0,0,8.9407e-07,0,0,1.78814e-06,0,0,-3.57628e-06,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78814e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47035e-07,3.57628e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9407e-07,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47035e-07,-1.78814e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.9407e-07,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763332,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,-8.9407e-07,0,0,0,0,0,0,0,0,-4.47035e-07,-1.78814e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798369,9.55839,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997647,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706694,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763332,25.8344,11.2554,4.95608,24.751,2.19673,0.043108,31.0382,0.223486,0,0,-5.58794e-08,0,8.9407e-07,0,0,-1.78814e-06,0,0,0,0,0,0,0,0,1.11759e-07,0,0,-3.57628e-06,0,0,-1.78814e-06,0,0,3.57628e-06,0,-2.23517e-07,0,0,0,0,-1.78814e-06,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,5.58794e-08,0,0,0,0,1.78814e-06,0,0,0,0,0,4.47035e-07,1.78814e-06,0,-1.11759e-07,0,0,3.57628e-06,0,0,1.78814e-06,0,0,-3.57628e-06,0,2.23517e-07,0,0,0,0,1.78814e-06,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55839,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47035e-07,0,0,1.11759e-07,0,0,0,0,0,-1.78814e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.47035e-07,0,0,-1.11759e-07,0,0,0,0,0,1.78814e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,8.9407e-07,0,0,0,0,0,0,0,0,0,0,0,-1.11759e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.78814e-06,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190833,0.798369,9.55838,1.19204,0.6,-8.41012,0.364917,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763332,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,-1.39698e-08,-8.9407e-07,-5.58794e-08,0,0,0,0,0,0,0,4.47035e-07,0,0,0,0,0,0,0,0,1.78814e-06,0,0,0,0,0,0,0,0,0,1.78814e-06,1.78814e-06,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,1.39698e-08,0,5.58794e-08,0,0,0,0,0,0,0,-4.47035e-07,0,0,1.11759e-07,0,0,0,0,0,-1.78814e-06,0,0,0,0,0,0,0,0,0,-1.78814e-06,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,1.39698e-08,0,0,0,0,0,0,0,0,0,0,-1.78814e-06,0,-1.11759e-07,0,0,0,0,0,0,0,0,0,0,0,0,8.9407e-07,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55839,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763332,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,4.47035e-07,0,0,0,0,0,0,0,0,0,0,0,-4.47035e-07,1.78814e-06,0,1.11759e-07,0,0,0,0,0,-1.78814e-06,0,0,0,0,0,0,-8.9407e-07,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,-4.47035e-07,0,-1.39698e-08,0,0,0,0,0,0,0,0,0,4.47035e-07,0,0,0,0,0,0,0,0,1.78814e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190836,0.798368,9.55838,1.19204,0.6,-8.41012,0.364915,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,0,0,0,0,0,5.58794e-08,-1.78814e-06,0,0,0,0,0,0,0,0,1.11759e-07,0,0,0,0,0,-1.78814e-06,0,0,0,0,0,0,-8.9407e-07,0,0,0,0,0,3.57628e-06,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190836,0.798368,9.55838,1.19204,0.6,-8.41012,0.364915,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763332,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,-4.47035e-07,0,1.39698e-08,0,0,-5.58794e-08,1.78814e-06,0,0,0,0,0,0,-1.78814e-06,0,-1.11759e-07,0,0,-3.57628e-06,0,0,1.78814e-06,0,0,0,0,0,0,0,0,0,-1.78814e-06,0,0,-3.57628e-06,0,0,0,0.523505,18.7265,0.603029
0.996214,0.00699116,-0.0858915,-0.0114855,0.98857,0.00348665,-0.150424,0.00946378,0.944458,0.015212,-0.328281,0,0.90879,0,-0.326203,-0.260177,0.920398,0,-0.111932,-0.374619,0.779377,0.361333,0.0254462,0.511235,0.676212,0,-0.539062,0.502145,0.753015,-0.0297375,-0.357296,-0.551747,0.74903,-0.125573,0.475884,-0.443531,0.969575,-0.0363015,0.0710848,-0.231415,0.957837,-0.0363931,-0.0328541,-0.283099,0.702651,0.283149,-0.0901607,0.646513,0.725807,0.15664,-0.289534,0.604018,-0.190834,0.798368,9.55838,1.19204,0.6,-8.41012,0.364916,5.13086,7.85077,0.997649,5.18734,-7.5982,0.62482,12.9176,4.1262,0.706695,13.036,-4.26695,0,18.2422,0,0.0390295,21.8415,0.0286243,0.0817121,26.0406,0.0968655,-0.633231,25.9803,6.20026,3.54365,25.3883,-1.64376,0.763331,25.8344,11.2554,4.95608,24.751,2.19673,0.0431079,31.0382,0.223486,0,4.47035e-07,0,-1.39698e-08,0,0,0,0,0,0,0,0,0,0,1.78814e-06,0,0,0,0,3.57628e-06,0,0,0,0,0,0,0,0,0,8.9407e-07,0,0,1.78814e-06,0,0,0,0,0,0,0.523505,18.7265,0.603029
